"LFS_COUNTRY","Country","PROG","Programmes","MEAS","Measure","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"SWE","Sweden","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"SWE","Sweden","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"SWE","Sweden","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"SWE","Sweden","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"SWE","Sweden","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.28,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.26,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.2,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.17,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.15,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.18,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.2,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.17,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.16,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.16,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.17,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.18,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.18,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.18,,
"CHE","Switzerland","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.16,,
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CHE","Switzerland","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",1.65,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",1.51,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",1.27,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",1.04,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.94,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",1.4,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",1.34,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",1.06,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",1.1,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",1.18,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",1.17,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",1.23,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",1.31,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",1.28,,
"CHE","Switzerland","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",1.17,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.7,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.67,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.59,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.52,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.48,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.56,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.6,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.55,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.54,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.56,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.56,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.58,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.61,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.61,,
"CHE","Switzerland","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.59,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.58,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.55,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.47,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.41,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.39,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.45,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.48,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.44,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.43,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.45,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.46,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.48,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.5,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.5,,
"CHE","Switzerland","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.48,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.27,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.25,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.2,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.16,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.14,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.17,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.19,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.16,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.15,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.16,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.16,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.17,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.17,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.17,,
"CHE","Switzerland","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.15,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0.01,,
"CHE","Switzerland","22","Workplace training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0.01,,
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CHE","Switzerland","23","Integrated training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2012","2012",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2013","2013",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2014","2014",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2015","2015",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2016","2016",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2017","2017",0,"n","Nil or less than 0.005"
"CHE","Switzerland","24","Special support for apprenticeship","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2018","2018",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.03,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.02,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.02,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.02,,
"GBR","United Kingdom","20","Training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0,"n","Nil or less than 0.005"
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.01,,
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.01,,
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.04,,
"GBR","United Kingdom","60","Direct job creation","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.01,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.58,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.55,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.46,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.43,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.5,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.7,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.66,,
"GBR","United Kingdom","100","Total","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.53,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.41,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.38,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.29,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.29,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.32,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.39,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.38,,
"GBR","United Kingdom","110","Active measures (10-70)","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.22,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.05,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.04,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.03,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.04,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2008","2008",0.04,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2009","2009",0.05,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2010","2010",0.07,,
"GBR","United Kingdom","112","Categories 20-70 only","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2011","2011",0.03,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2004","2004",0.01,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2005","2005",0.01,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2006","2006",0.01,,
"GBR","United Kingdom","21","Institutional training","EXPPCT","Public expenditure as a percentage of GDP","A","Annual","2007","2007",0.01,,
